Name_MOF_CoRE_1272,PLD_angstrom,LCD_angstrom,unit_cell_volume_angstrom3,void_fraction,Henry's constant: mol/(m^3 Pa),D0 in a: m^2/s,D0 in b: m^2/s,D0 in c: m^2/s
WEFXEM_clean,4.43993,6.72943,1968.85,0.53106,0.6216929717,2.18E-08,0,5.84E-180
WEFZIS_clean,3.13261,4.20577,1022.47,0.46462,1.2838701561,8.35E-51,8.16E-51,0
WEGDIX_charged,3.07996,5.47959,1561.68,0.45036,2.3067844153,0,0,0
WEGFUL_clean,3.78191,4.47505,1927.97,0.4251,1.9476000276,0,4.96E-08,0
WEGGAS_clean,3.75178,4.38277,1914.45,0.42336,1.8570865246,0,4.46E-08,0
WEGJUP_clean,3.06733,5.46,8170.24,0.60042,4.0339457499,0,5.98E-86,1.06E-77
WEGKIE_clean,6.37305,11.08786,29192.8,0.62172,0.34958507277,0,0,0
WEHHEY_clean,6.48902,10.24057,8474.66,0.69534,1.2937052453,0,2.21E-07,4.09E-08
WEHHIC_clean,6.48409,10.34401,8548.6,0.70424,1.2714145654,0,4.10E-08,2.00E-07
WEHHOI_clean,6.52512,10.31329,8511.76,0.70316,1.0787679983,0,4.20E-08,2.24E-07
WEHHUO_clean,6.4836,10.56357,8591.64,0.70876,0.98184098657,0,4.42E-08,2.51E-07
WEHJAW_clean,6.5187,11.09011,8541.74,0.7049,1.1209910518,1.45E-09,1.31E-07,7.63E-08
WEHJEA_clean,5.44178,11.01977,18944.1,0.73388,0.094637454723,5.76E-08,5.54E-08,8.70E-08
WEHJIE_clean,5.95708,10.85947,17853,0.7102,0.36889248453,0,7.58E-08,4.84E-09
WEHJOK_clean,5.4974,11.65376,19242.7,0.7233,0.09850189064,0,4.43E-08,8.70E-08
WEHJUQ_clean,8.57373,11.31185,32224.6,0.76024,0.079924582676,0,0,0
WEHNAA_SL_part,2.80861,4.48297,1229.93,0.3181,1.5585698778,0,0,2.30E-10
WEHQAC_charged,3.93409,5.54294,4118.45,0.5222,0.59359375518,9.61E-08,9.60E-08,0
WEHRIL_charged,3.44526,4.94459,3912.81,0.4918,0.83775993348,9.22E-08,4.49E-08,0
WEJSAH_clean,2.06387,2.7758,2329.26,0.31114,4.14E-06,0,0,0
WEJWAL_clean,2.30652,3.86118,1700.12,0.37924,6.7248001895,1.38E-23,0,0
WELTIR_clean,3.25409,7.02439,27262.2,0.38364,1.6375129755,0,0,0
WELTOX_clean,2.79886,5.32486,3727.42,0.42424,0.54526366587,1.12E-08,4.02E-08,0
WELTUD_charged,2.77395,4.28591,3681.35,0.4334,0.73701746295,3.41E-15,2.32E-11,0
WEMBUN_clean,4.22564,4.75946,1335.2,0.60358,0.11407656049,1.38E-07,1.11E-07,6.02E-08
WEMCAU_clean,4.19554,4.76166,1321.33,0.59458,0.19913540455,4.23E-08,7.86E-08,5.09E-08
WEMCEY_clean,3.46132,5.01651,3383.91,0.39918,0.29286582554,8.13E-08,1.25E-21,3.33E-20
WEMCIC_clean,3.37431,4.95608,3340.19,0.40572,0.3424755179,7.73E-08,7.19E-22,6.26E-202
WEMCOI_clean,3.36245,4.95945,3328.75,0.40664,0.34832661736,6.36E-08,1.35E-197,1.80E-21
WEMCUO_clean,3.36522,4.92044,3282.68,0.38364,0.38855091145,7.85E-08,1.80E-22,1.02E-172
WEMDAV_clean,3.38593,4.92184,3268.74,0.39972,0.40243686185,7.71E-08,2.17E-170,1.12E-22
WEMDID_clean,4.3262,4.93488,1415.25,0.61422,0.083645749226,5.24E-08,1.09E-07,6.02E-08
WEMDOJ_clean,4.3146,4.87538,1392.8,0.60616,0.09009119133,5.55E-08,1.00E-07,5.93E-08
WEMDUP_clean,4.29317,4.84566,1379.02,0.61052,0.095524188586,7.66E-08,1.39E-07,5.96E-08
WEMFAX_clean,4.29974,4.82282,1372.13,0.60706,0.097727942629,5.23E-08,1.04E-07,5.77E-08
WEMFEB_clean,4.29223,4.80157,1362.04,0.59324,0.10132649233,1.64E-98,1.07E-07,6.57E-08
WEMFIF_clean,4.27131,4.78133,1349.17,0.60202,0.10709661982,6.45E-08,9.80E-08,8.11E-08
WEMFOL_clean,4.25411,4.78305,1343.6,0.6034,0.10939580583,1.01E-07,1.06E-07,6.42E-08
WEMHED_clean,2.47701,3.84369,3171.43,0.40424,10.338791613,0,0,0
WEMJII_charged,2.96591,4.54631,3185.52,0.29482,4.4563664642,1.31E-08,0,0
WEMNAF_clean,3.68877,4.26683,1249.15,0.44216,2.8629362833,0,3.94E-11,3.81E-220
WEMNEJ_clean,2.60958,3.78823,3817.75,0.4095,1.7756248088,0,3.29E-09,0
WEMYEU_clean,3.81977,4.9689,6248.86,0.49136,1.7036727953,0,3.33E-17,0
WENDIE_clean,3.64047,4.86147,1194.61,0.47528,4.3619210497,0,0,5.46E-08
WENKEH_clean,5.17316,7.09241,2986.16,0.42142,0.53086247966,1.70E-08,0,0
WENKIL_manual,5.69126,7.14769,2954.06,0.43122,0.71935212713,1.44E-08,0,0
WENKOR_clean,5.12618,7.04661,2948.05,0.41712,0.67930202472,1.29E-08,0,0
WENKUX_manual,5.33886,7.09752,2936,0.42414,0.75811938215,1.07E-08,0,0
WENLAE_manual,5.1916,7.47884,2882.59,0.41646,0.56617207269,2.80E-08,0,0
WENLEI_clean,5.15286,7.43297,2871.37,0.41962,0.63932161788,2.74E-08,0,0
WENSIS_clean,2.97121,3.18538,573.737,0.47016,0.085143089302,0,8.83E-11,8.79E-11
WERHIK_clean,3.46634,5.67278,764.692,0.4933,53.561768478,5.63E-11,1.17E-11,8.66E-09
WERKUZ_clean,2.838,3.4775,1576.09,0.31084,0.14551632673,1.25E-09,0,0
WESNEO_clean,2.46029,3.75719,628.569,0.50186,0.2906398767,0,2.04E-242,2.44E-18
WESNIS_clean,2.56583,3.61753,630.008,0.41192,0.33308371586,0,0,1.32E-14
WESYAV_clean,4.25074,4.55762,1009.92,0.46816,3.0731939939,0,0,0
WETPES_clean,5.34418,10.8054,9889.1,0.71048,0.73098701114,1.93E-10,1.97E-10,8.83E-08
WEVQIX_clean,6.69556,7.91021,2816.39,0.52966,0.04605740741,2.11E-25,2.38E-19,1.17E-08
WEVQOD01_clean,6.41055,7.64409,2776.25,0.5203,0.046754137264,1.29E-19,1.43E-20,1.04E-07
WEVQOD_clean,6.74579,7.94006,2845.29,0.5319,0.043540427583,2.23E-20,2.13E-20,1.46E-07
WEVQUJ_clean,6.88304,8.04953,2876.8,0.53648,0.043034156669,2.00E-21,2.03E-21,4.83E-08
WEVRUK_clean,7.07507,8.18567,2917.68,0.54386,0.046790362168,4.34E-08,4.21E-33,5.34E-25
WEVZUT_clean,3.15967,4.81741,5605.52,0.42956,0.34749656579,1.06E-09,0,0
WEWGAH_clean,2.17115,3.4918,683.943,0.36382,12.581139258,0,0,0
WEWTOI_clean,2.83919,3.57986,908.83,0.42962,0.23221513231,8.23E-09,0,0
WEXNIW_clean,2.64557,3.31433,544.367,0.46842,0.11631048908,8.74E-284,2.60E-14,6.06E-49
WEXQOF01_clean,2.628,4.84628,783.768,0.53308,0.24332744569,5.36E-14,2.69E-26,3.71E-15
WEXQUL_clean,3.0264,3.77422,1451.96,0.43294,2.4773457392,2.82E-14,0,0
WEXSEZ_clean,3.74755,10.76061,10096.6,0.61682,1.2344467952,0,0,0
WEXTAV_clean,4.38924,5.40745,1702.19,0.52,0.24533875801,4.80E-08,0,0
WEYMIY_clean,2.98142,4.56341,916.559,0.44976,0.12060631365,0,1.15E-108,1.52E-108
WEYQAU01_clean,3.54011,4.39993,3024.14,0.57496,0.65809165754,0,2.42E-07,1.29E-07
